bedrooms,bathrooms,area,lot_size,floors,age,garage,fireplace,renovated,neighborhood,distance_city,price,price_hilo
1,1.5,722,3885.0,1,90,0,1,0,1,10.13,373634.0,0
1,1.0,1368,3783.0,2,89,1,1,1,1,8.68,431814.0,0
5,5.0,4402,2145.0,1,14,0,1,0,1,11.65,1120544.0,1
4,4.5,2974,13222.0,2,7,1,0,1,0,19.94,824831.0,1
2,3.0,1212,3023.0,1,45,1,0,0,1,8.14,449002.0,0
3,3.0,1726,4698.0,2,20,1,1,0,0,25.9,447506.0,0
3,3.0,2478,4481.0,2,94,0,1,0,1,1.31,772243.0,0
4,4.0,3305,7106.0,1,23,0,1,0,0,20.85,802889.0,1
4,4.0,2913,2185.0,2,29,1,0,0,0,26.54,629193.0,0
1,1.0,600,2177.0,2,107,1,0,0,0,16.12,250000.0,0
3,4.0,2063,3304.0,2,47,1,1,0,1,5.74,736399.0,0
5,5.0,4089,6192.0,2,8,1,0,1,1,5.76,1195649.0,1
3,3.0,2533,6717.0,2,8,1,0,1,1,7.36,768169.0,0
6,5.0,4384,3846.0,1,63,1,0,0,1,6.18,1151811.0,1
5,5.0,4200,1538.0,2,7,0,1,1,1,9.03,1208152.0,1
5,5.0,3393,3957.0,2,70,1,1,0,1,5.97,934627.0,1
2,3.0,1512,2179.0,2,92,1,1,0,0,12.66,431059.0,0
4,4.0,2956,7602.0,3,93,1,0,0,1,9.27,837501.0,1
4,4.0,2527,8278.0,1,35,1,0,0,1,5.88,864591.0,1
4,5.0,3442,2720.0,1,38,0,0,0,1,6.59,934506.0,1
3,3.0,2635,5597.0,2,15,1,0,0,1,3.28,870638.0,1
4,4.5,3458,5661.0,1,103,0,0,0,1,2.72,1035296.0,1
2,2.0,1570,8126.0,1,27,1,0,0,1,11.62,524971.0,0
4,4.0,3110,6362.0,3,100,1,1,0,1,11.04,940385.0,1
6,5.0,4256,1721.0,2,58,1,1,0,1,2.69,1233038.0,1
3,3.5,2206,3869.0,1,28,0,0,0,1,11.29,571832.0,0
3,3.0,2428,6251.0,2,98,0,0,0,1,6.45,787478.0,0
2,2.0,1763,2576.0,1,43,1,1,0,1,4.2,556616.0,0
3,3.0,2451,2412.0,1,78,1,0,0,1,2.25,786787.0,0
4,4.5,3013,12573.0,3,9,1,1,1,1,3.89,1006892.0,1
3,4.0,2423,1857.0,1,107,0,1,0,1,4.37,729482.0,0
2,2.0,1921,7269.0,1,79,1,1,0,1,2.25,634214.0,0
4,4.0,3344,19242.0,1,64,1,0,0,1,2.88,1183590.0,1
4,5.0,2988,7895.0,3,19,0,1,0,1,3.74,942815.0,1
5,5.0,3588,4069.0,1,53,0,1,0,1,7.26,1014380.0,1
2,3.0,1603,1925.0,2,114,1,0,0,1,3.3,482283.0,0
3,3.0,2141,4284.0,2,48,1,1,0,0,20.57,600849.0,0
2,2.0,2295,5800.0,3,32,0,0,0,1,4.27,688965.0,0
4,4.0,2308,5323.0,1,107,1,1,0,1,6.07,757584.0,0
4,5.0,2928,5460.0,1,52,1,0,0,1,8.38,885279.0,1
2,2.0,971,4057.0,1,72,1,0,1,0,21.92,322691.0,0
5,5.0,3995,4306.0,2,117,0,1,0,1,12.6,1000207.0,1
4,4.0,3342,2008.0,1,90,1,1,0,1,0.5,926770.0,1
2,2.5,966,5955.0,1,69,1,1,0,1,0.94,445146.0,0
3,3.5,2398,2121.0,1,13,0,1,1,1,8.26,687446.0,0
2,2.0,1536,1822.0,1,57,0,1,0,0,14.04,385599.0,0
3,3.5,2690,10735.0,1,67,1,1,0,1,6.63,782700.0,0
3,3.5,1944,2505.0,2,45,1,1,0,1,2.17,606266.0,0
4,4.5,3259,6241.0,2,125,1,0,0,0,25.29,791685.0,1
4,5.0,2775,3279.0,1,104,1,1,0,1,8.61,911936.0,1
3,3.0,1833,2799.0,2,66,0,1,0,1,6.89,606845.0,0
2,3.0,2017,5831.0,1,68,1,1,1,0,20.72,629716.0,0
6,5.0,3864,7605.0,1,79,1,1,0,0,16.86,975408.0,1
5,5.0,3597,7950.0,1,3,1,1,1,0,19.88,987541.0,1
3,3.0,2040,4414.0,1,42,1,1,0,0,14.29,456256.0,0
4,4.0,3243,5159.0,1,19,1,1,0,1,9.81,914120.0,1
4,4.0,2832,5800.0,1,77,1,0,0,1,3.77,949401.0,1
4,4.5,3125,4352.0,1,109,1,0,0,1,2.32,962367.0,1
5,5.0,4463,2973.0,1,101,1,1,1,1,11.22,1169838.0,1
2,3.0,1740,2893.0,2,121,1,1,0,1,7.79,541253.0,0
3,3.5,2622,1623.0,2,11,0,1,0,1,5.88,710921.0,0
4,4.5,3650,4044.0,2,58,0,1,0,1,8.96,965358.0,1
4,5.0,3285,2267.0,2,18,1,1,0,0,23.07,806285.0,1
4,4.0,3010,3636.0,2,45,0,1,0,1,8.24,879640.0,1
2,2.5,1573,6365.0,2,11,1,1,0,1,10.44,599249.0,0
4,4.5,3161,3639.0,1,64,0,1,0,0,21.53,635924.0,0
4,4.0,3518,1947.0,1,25,1,1,0,0,20.84,849021.0,1
5,5.0,3706,2988.0,2,109,1,0,0,0,19.39,941655.0,1
3,4.0,2262,1706.0,2,33,1,1,0,0,18.57,638731.0,0
3,4.0,2386,4911.0,1,107,1,1,0,1,5.4,785219.0,0
3,3.5,2814,2143.0,1,34,1,0,0,1,7.79,747496.0,0
2,2.5,1244,8097.0,2,63,0,0,1,1,2.8,567047.0,0
4,4.5,2689,5740.0,1,82,1,1,0,0,12.31,749964.0,0
4,4.0,3320,3332.0,2,35,1,0,0,1,2.85,910439.0,1
4,4.0,2869,5974.0,1,32,0,0,0,1,10.42,836376.0,1
2,2.5,2054,2644.0,3,98,0,1,0,1,6.64,741716.0,0
5,5.0,4054,5281.0,1,23,1,1,0,0,17.41,1082243.0,1
3,3.0,2142,1787.0,2,63,1,1,0,1,8.82,682872.0,0
3,3.0,2031,2347.0,1,103,1,0,0,0,15.78,580394.0,0
3,4.0,1377,2070.0,2,39,0,0,0,1,4.76,544217.0,0
4,4.0,2715,10141.0,2,74,0,1,0,0,12.78,769558.0,0
4,4.0,3616,3730.0,1,64,1,0,0,1,5.12,1041283.0,1
4,5.0,3222,3067.0,2,108,1,0,0,1,2.15,904773.0,1
5,5.0,4245,2052.0,1,106,1,1,0,1,2.81,1096628.0,1
5,5.0,3593,1747.0,1,26,1,0,0,1,4.49,1024079.0,1
5,5.0,3962,3326.0,1,70,1,0,1,0,16.07,1038941.0,1
5,5.0,4271,3109.0,2,94,1,0,0,0,13.42,1145127.0,1
3,3.0,2482,3611.0,1,122,1,0,0,1,4.91,800400.0,1
3,4.0,3303,2358.0,2,62,1,1,0,0,16.97,751546.0,0
5,5.0,3697,5457.0,1,44,1,1,0,1,2.41,1121293.0,1
3,3.0,2390,3653.0,1,112,1,1,0,0,12.06,693727.0,0
6,5.0,3908,2196.0,2,3,1,1,1,0,19.63,1020750.0,1
3,3.0,1511,1652.0,1,104,1,1,0,0,19.77,436543.0,0
4,4.5,2698,1609.0,1,50,1,1,0,1,6.33,928554.0,1
5,5.0,3603,2922.0,1,3,1,1,1,1,1.53,982116.0,1
4,4.5,3075,2569.0,2,3,1,1,1,1,1.82,936707.0,1
4,4.0,2774,2486.0,1,26,1,0,0,1,1.77,900732.0,1
4,4.0,2642,4568.0,1,117,1,1,0,0,16.09,770450.0,0
3,3.0,1949,8872.0,1,23,1,0,1,1,12.02,743812.0,0
5,5.0,3197,2391.0,1,42,1,1,0,0,8.34,938374.0,1
3,3.5,2241,7485.0,1,117,1,0,0,1,12.91,699107.0,0
2,2.5,2023,2324.0,2,78,1,1,0,1,5.36,624176.0,0
3,3.0,1952,1620.0,1,5,0,0,1,0,20.28,560983.0,0
2,3.0,1775,4228.0,2,79,1,1,1,0,16.62,494426.0,0
5,5.0,3588,3815.0,1,62,1,1,0,1,4.13,1036930.0,1
3,3.5,2649,5414.0,2,63,0,1,0,1,8.08,746489.0,0
4,5.0,2939,2475.0,1,78,1,1,0,1,7.75,912734.0,1
3,3.0,2172,3620.0,2,36,0,1,0,1,3.78,688821.0,0
3,3.0,2596,1704.0,2,21,1,1,0,0,15.07,676665.0,0
3,3.0,2667,2661.0,2,36,1,1,0,1,3.52,759709.0,0
4,4.5,2155,4317.0,1,32,1,1,0,1,4.12,710125.0,0
4,4.0,3214,3246.0,1,106,0,0,0,1,1.01,895103.0,1
3,3.0,2502,1642.0,1,94,1,0,0,1,4.28,781480.0,0
3,3.0,2287,1915.0,1,84,1,1,1,1,2.75,745172.0,0
2,3.0,2066,6398.0,2,115,1,1,1,0,9.7,600828.0,0
5,5.0,4112,3556.0,1,7,1,0,1,1,2.43,1174200.0,1
3,3.0,1931,2257.0,1,21,1,0,0,1,4.55,617996.0,0
2,3.0,1979,1748.0,1,89,0,1,0,1,3.41,626867.0,0
4,4.0,3234,4347.0,1,42,1,1,0,1,11.71,896361.0,1
3,3.0,1974,2757.0,1,100,1,1,0,1,6.9,725919.0,0
1,2.0,1919,1982.0,2,73,1,1,0,1,6.68,647160.0,0
4,4.0,3187,5164.0,2,14,0,0,0,0,8.27,796145.0,1
3,4.0,2825,1659.0,1,28,0,0,0,0,12.38,691103.0,0
4,4.5,3236,6774.0,2,43,1,0,0,1,9.6,960212.0,1
5,5.0,3181,3763.0,2,99,1,0,1,1,3.78,902374.0,1
6,5.0,4694,1998.0,3,70,0,1,0,1,4.35,1191423.0,1
4,4.0,3032,2423.0,1,19,1,1,0,1,6.07,887553.0,1
2,3.0,1452,3621.0,2,107,1,1,0,0,24.77,401076.0,0
3,4.0,1480,1593.0,1,75,0,0,0,1,8.89,487931.0,0
2,2.0,1774,4005.0,2,111,1,1,0,1,8.99,587697.0,0
4,4.0,2756,3704.0,2,73,0,0,0,0,19.94,567573.0,0
3,3.5,2070,2390.0,2,5,1,0,1,1,1.95,688615.0,0
4,4.0,3585,2191.0,1,90,1,1,0,1,12.19,965337.0,1
2,3.0,1673,9129.0,1,11,1,1,0,1,1.67,747100.0,0
2,2.0,2075,2055.0,1,35,1,0,0,0,15.15,541259.0,0
4,4.5,2735,1856.0,2,58,0,1,0,1,13.65,835293.0,1
4,5.0,3592,4107.0,1,45,1,1,0,0,11.39,979081.0,1
4,4.5,2934,4810.0,1,80,1,1,0,1,0.63,960248.0,1
4,5.0,3363,4956.0,2,3,1,0,1,1,5.76,1014053.0,1
4,4.0,2940,5011.0,1,31,1,0,0,1,9.04,894143.0,1
4,4.0,2799,1702.0,2,4,0,0,1,1,6.73,782368.0,0
3,3.0,2623,2382.0,1,8,1,1,1,1,3.19,808836.0,1
3,3.5,2148,11253.0,3,42,1,1,0,1,3.31,795321.0,1
5,5.0,3676,2094.0,2,14,1,0,0,1,7.95,1046755.0,1
2,2.0,1279,2125.0,1,25,0,0,0,1,3.7,471733.0,0
3,3.0,2172,6513.0,2,23,1,0,0,1,3.46,765001.0,0
4,4.0,3000,3558.0,2,57,0,0,0,1,14.97,887836.0,1
4,5.0,3350,2212.0,2,18,1,0,1,0,18.32,932418.0,1
4,5.0,2286,3468.0,2,111,0,1,0,0,13.07,739104.0,0
3,3.0,2446,12891.0,2,124,1,1,0,1,11.06,778160.0,0
4,4.0,3225,1664.0,3,40,1,1,0,1,7.61,874061.0,1
5,5.0,3942,1528.0,3,8,1,1,1,1,13.45,1083841.0,1
4,5.0,3001,1870.0,2,20,1,1,0,1,5.62,918925.0,1
2,3.0,1925,1769.0,2,68,1,0,0,1,7.36,540575.0,0
3,4.0,2937,2689.0,1,13,1,1,0,1,3.55,905804.0,1
3,3.0,1976,3478.0,3,19,0,1,0,1,4.59,589601.0,0
2,2.0,1368,2362.0,1,100,1,1,0,0,13.39,405800.0,0
3,3.5,2363,1771.0,1,79,0,0,0,0,22.96,541935.0,0
3,3.0,1688,2688.0,1,30,1,1,1,1,7.77,615351.0,0
4,5.0,2888,3122.0,1,121,0,0,0,1,2.55,892999.0,1
4,4.5,3099,7123.0,2,72,1,1,0,1,13.58,901280.0,1
2,2.0,1401,4175.0,1,38,1,0,0,0,12.75,481033.0,0
5,5.0,4262,2261.0,1,55,0,0,0,0,21.25,968075.0,1
5,5.0,3772,1769.0,1,17,1,0,0,1,5.52,969169.0,1
2,2.0,1124,1778.0,3,83,1,1,0,1,8.1,489469.0,0
3,3.5,2053,1513.0,2,31,1,1,0,0,14.05,627638.0,0
4,4.0,4034,3092.0,2,40,1,1,0,0,9.8,1060815.0,1
6,5.0,4756,6608.0,2,12,1,1,0,1,4.07,1317269.0,1
2,2.0,1487,3462.0,2,106,1,0,0,0,13.7,395136.0,0
4,4.0,2999,1525.0,3,2,1,1,1,1,9.91,784285.0,0
2,3.0,1695,4145.0,1,70,1,1,0,0,16.38,466679.0,0
3,3.0,2324,5214.0,1,94,1,1,0,0,21.16,589132.0,0
3,3.0,1993,5011.0,2,39,0,1,0,1,4.56,616525.0,0
5,5.0,4707,1940.0,2,57,0,1,0,0,16.51,1166116.0,1
3,3.5,1978,3595.0,2,13,1,0,0,0,21.75,543523.0,0
4,4.5,2917,2932.0,2,91,1,0,0,1,9.78,854031.0,1
3,3.5,2534,4276.0,2,101,0,1,0,1,1.49,719400.0,0
3,3.5,2924,2817.0,2,90,1,0,0,1,4.3,880609.0,1
4,4.5,3239,7615.0,2,108,1,0,0,0,16.24,888616.0,1
6,5.0,4618,3406.0,3,53,1,1,1,1,7.54,1305934.0,1
6,5.0,4909,3241.0,1,15,1,0,0,1,3.76,1302979.0,1
4,4.5,2857,8234.0,1,59,1,0,0,0,7.46,835361.0,1
6,5.0,4679,1670.0,2,72,1,1,0,1,2.54,1310264.0,1
4,5.0,3585,6543.0,2,95,1,1,0,0,15.02,925159.0,1
4,4.0,3001,3471.0,1,41,1,1,0,1,7.01,864791.0,1
3,3.0,2483,1616.0,3,15,1,1,0,1,6.4,752314.0,0
4,4.5,3337,7168.0,1,84,0,1,0,0,18.72,763131.0,0
6,5.0,4291,9098.0,2,124,0,0,0,1,4.61,1179801.0,1
2,3.0,1123,2756.0,2,4,1,1,1,1,7.25,544580.0,0
3,3.5,2940,3349.0,1,101,0,0,1,1,7.89,942009.0,1
4,4.5,2810,2122.0,2,50,1,1,0,1,15.68,808740.0,1
3,4.0,2617,2872.0,1,11,0,1,0,1,3.08,781689.0,0
4,5.0,3582,1560.0,2,66,1,1,0,1,7.83,837422.0,1
2,2.0,1243,5426.0,2,7,1,0,1,0,20.12,473466.0,0
4,5.0,3416,3682.0,1,20,1,0,0,1,2.02,1011846.0,1
3,3.5,2375,1851.0,1,104,0,1,1,1,8.33,746193.0,0
4,4.0,2580,2297.0,1,102,1,0,0,0,15.44,671361.0,0
3,3.0,1655,2365.0,1,60,1,0,0,0,23.22,440982.0,0
3,3.5,2264,4114.0,1,56,1,1,0,1,8.26,817649.0,1
4,4.5,2826,2067.0,1,108,0,0,0,1,1.64,716788.0,0
4,5.0,2772,10324.0,1,67,1,0,0,0,22.18,826381.0,1
4,4.0,3327,3632.0,2,54,1,1,0,0,8.23,914066.0,1
6,5.0,4350,1950.0,1,9,0,1,1,0,13.41,1162111.0,1
2,3.0,1423,2760.0,2,107,1,0,0,1,3.57,506418.0,0
6,5.0,4540,5388.0,2,109,0,0,0,1,4.68,1194986.0,1
3,3.5,2091,2642.0,2,60,1,1,0,1,3.44,623551.0,0
4,5.0,3120,2455.0,3,78,0,1,0,1,1.8,870696.0,1
5,5.0,3844,4589.0,2,6,1,1,1,1,9.86,1147637.0,1
5,5.0,4091,4023.0,1,40,1,0,1,1,8.31,1107559.0,1
3,3.0,2268,4326.0,2,17,0,1,0,1,14.76,605515.0,0
4,5.0,3848,2937.0,2,71,1,0,0,1,2.7,1008366.0,1
3,4.0,2089,2665.0,1,112,0,1,0,1,3.2,652643.0,0
5,5.0,4792,3514.0,1,16,1,0,0,0,19.62,1099627.0,1
3,3.5,2289,8315.0,1,32,1,0,1,0,11.4,675472.0,0
5,5.0,3589,2550.0,1,105,1,0,0,0,17.23,867271.0,1
3,3.0,2709,8519.0,2,73,1,0,0,1,4.39,785235.0,0
2,3.0,1791,5660.0,1,7,0,1,1,1,9.57,638129.0,0
6,5.0,4812,12903.0,1,29,1,1,0,1,7.79,1399171.0,1
1,1.5,955,2136.0,1,68,1,1,0,1,4.17,361216.0,0
2,3.0,1188,1829.0,1,11,0,0,1,1,3.71,472456.0,0
3,4.0,2531,3615.0,1,116,0,1,0,1,12.2,753386.0,0
3,4.0,2794,3198.0,2,103,1,0,0,0,23.42,642092.0,0
4,4.0,2808,7131.0,2,84,1,1,0,1,9.8,879805.0,1
3,4.0,2439,4650.0,1,38,1,0,0,0,12.29,739454.0,0
3,3.0,2660,2055.0,2,37,0,1,0,1,10.54,722239.0,0
5,5.0,3742,1796.0,2,107,1,1,0,0,12.59,978241.0,1
4,5.0,3688,1741.0,1,121,1,1,0,0,17.3,937818.0,1
2,3.0,1275,5175.0,1,45,1,0,0,1,6.61,615406.0,0
4,5.0,3364,10095.0,1,30,1,1,0,1,7.23,1076419.0,1
4,4.5,3084,2023.0,2,27,1,1,0,1,7.5,928199.0,1
4,4.0,3429,2997.0,2,88,1,0,0,0,15.43,875953.0,1
4,4.0,2895,4986.0,2,25,0,0,0,1,9.98,778862.0,0
3,3.0,2631,3229.0,2,41,0,0,0,0,26.13,582266.0,0
3,4.0,2657,4047.0,1,61,1,0,0,0,9.16,754309.0,0
2,2.0,1194,2759.0,1,53,1,1,0,1,8.81,457515.0,0
4,4.0,3207,2240.0,2,73,0,0,0,0,20.56,679384.0,0
3,3.5,2293,2561.0,2,99,1,0,0,1,6.49,694072.0,0
4,5.0,3383,5825.0,2,9,0,1,1,0,19.59,866728.0,1
3,3.0,2024,1837.0,1,24,1,1,0,1,13.66,708530.0,0
6,5.0,4143,3648.0,2,8,1,1,1,1,6.92,1127591.0,1
3,3.0,2016,2377.0,2,12,1,0,0,1,6.68,784847.0,0
5,5.0,3747,3438.0,2,84,1,0,0,1,6.07,999606.0,1
3,3.0,1981,1924.0,2,110,1,0,0,0,12.62,508890.0,0
4,5.0,3170,2042.0,1,38,1,1,0,0,15.92,791646.0,1
4,4.0,2336,2905.0,2,26,1,1,0,1,8.99,655058.0,0
2,3.0,2180,3542.0,1,68,1,0,0,0,15.18,490338.0,0
2,2.5,1327,2663.0,2,85,1,1,0,1,10.71,460337.0,0
5,5.0,3532,2242.0,2,111,0,0,0,1,2.03,992407.0,1
3,3.0,2016,5080.0,1,89,0,0,0,0,20.61,481410.0,0
4,4.0,2625,3182.0,1,77,1,0,0,1,3.27,795552.0,1
5,5.0,3756,5256.0,2,109,1,1,0,1,6.51,1124905.0,1
2,2.0,1803,2737.0,1,9,0,1,1,1,4.77,590852.0,0
6,5.0,3224,3150.0,2,79,1,1,0,0,12.69,913782.0,1
4,4.5,3047,2968.0,2,45,1,1,0,1,8.5,870116.0,1
3,3.0,2001,2153.0,1,12,1,1,0,1,2.68,741910.0,0
3,3.5,2460,1847.0,1,15,1,0,0,0,16.68,520421.0,0
4,5.0,3238,3817.0,1,34,1,0,1,1,10.5,929831.0,1
4,4.0,3456,9545.0,1,77,1,1,0,1,9.04,995040.0,1
2,2.0,1882,1628.0,2,14,1,1,1,0,13.79,553644.0,0
2,3.0,1271,4023.0,2,74,0,1,1,1,3.13,519304.0,0
3,3.0,2519,4786.0,1,121,1,1,0,1,9.47,731802.0,0
4,4.0,3759,3228.0,1,60,1,0,0,1,13.67,980349.0,1
3,3.0,2202,7638.0,2,54,0,0,0,1,5.51,727162.0,0
4,4.0,3346,1957.0,1,12,1,0,1,0,16.74,841317.0,1
5,5.0,3898,4001.0,2,72,0,0,1,1,3.8,1203169.0,1
6,5.0,4667,1823.0,3,5,1,0,1,1,3.34,1184004.0,1
3,3.0,1916,1925.0,1,95,1,1,0,1,2.75,624051.0,0
5,5.0,3708,5359.0,1,58,1,0,0,0,18.58,871154.0,1
3,3.0,1884,3269.0,1,13,1,0,0,0,10.98,556294.0,0
3,3.0,2725,1875.0,1,18,1,0,0,0,17.22,697639.0,0
6,5.0,4422,3602.0,2,122,1,1,0,0,11.31,1184110.0,1
2,2.5,1291,3163.0,1,19,1,0,0,1,5.72,541683.0,0
3,3.0,1936,2912.0,1,35,1,1,0,1,7.57,597516.0,0
3,3.0,2567,2021.0,2,32,1,0,0,0,15.71,579669.0,0
2,2.5,1671,2589.0,1,49,1,1,0,0,4.81,624105.0,0
3,3.5,2416,3545.0,1,123,1,1,0,1,8.8,721136.0,0
3,4.0,2638,5695.0,1,10,1,1,1,1,8.24,862865.0,1
5,5.0,3736,3001.0,1,87,1,0,0,1,6.34,1058329.0,1
3,3.0,1946,5927.0,1,74,1,0,1,1,4.2,704799.0,0
3,4.0,2372,2975.0,2,108,1,0,0,1,1.15,717934.0,0
3,3.0,1782,3850.0,1,104,0,0,0,0,13.31,499506.0,0
4,4.5,2699,3072.0,1,88,1,1,0,1,10.93,738491.0,0
3,3.5,2112,2016.0,2,53,1,0,0,1,10.52,595220.0,0
2,2.0,1208,3750.0,1,105,1,0,0,1,10.08,426240.0,0
4,4.5,3292,2637.0,1,98,0,0,0,1,1.91,951056.0,1
3,3.0,2298,2967.0,2,8,1,0,1,1,2.54,638404.0,0
3,3.0,2142,3256.0,2,53,0,0,0,1,1.54,720497.0,0
4,4.0,3400,4771.0,1,43,1,0,0,1,4.26,961887.0,1
5,5.0,4084,4077.0,2,71,1,1,0,1,6.96,1131640.0,1
3,3.0,2179,1735.0,1,26,1,0,0,0,19.2,602716.0,0
2,2.5,1860,2632.0,1,91,1,1,0,1,8.33,585594.0,0
3,3.0,2991,1702.0,2,19,1,1,1,0,16.06,628193.0,0
5,5.0,3562,3035.0,3,87,1,1,0,1,0.98,1039624.0,1
4,5.0,3019,7587.0,2,14,1,1,0,0,13.56,863799.0,1
5,5.0,3518,12964.0,1,43,1,0,0,1,2.98,1072366.0,1
5,5.0,3745,3550.0,1,53,0,0,1,0,31.45,870621.0,1
4,4.0,3337,10235.0,1,81,1,0,0,1,10.1,1018390.0,1
5,5.0,4099,2866.0,2,10,0,1,1,0,3.29,1075684.0,1
4,4.0,3336,4539.0,2,50,1,0,0,1,10.97,927713.0,1
4,5.0,4286,1875.0,2,70,1,1,0,0,10.15,1064727.0,1
3,3.0,2572,2352.0,2,92,0,0,0,1,4.42,669853.0,0
5,5.0,3544,1559.0,2,57,1,1,0,1,8.82,1002409.0,1
2,3.0,1385,3096.0,2,6,1,0,1,1,1.79,566954.0,0
2,2.0,1350,1758.0,1,22,0,1,0,1,3.83,442741.0,0
3,3.0,1729,4916.0,2,55,1,0,1,1,10.1,581707.0,0
4,4.0,2976,1523.0,2,50,1,1,0,0,7.07,901516.0,1
3,3.5,3052,2678.0,1,26,1,1,1,0,17.95,795065.0,1
3,3.0,2133,1505.0,1,17,1,1,0,0,14.67,563010.0,0
3,3.5,3133,10910.0,1,16,1,0,0,1,1.65,973099.0,1
2,2.5,1577,4568.0,2,70,1,0,0,0,8.75,456233.0,0
3,4.0,2374,4235.0,2,94,1,0,0,1,5.4,730786.0,0
4,4.5,3265,4530.0,1,69,1,1,0,1,2.76,918612.0,1
3,3.5,1767,2940.0,1,12,1,0,0,1,3.71,616289.0,0
5,5.0,2866,3655.0,2,47,1,1,0,1,3.57,906097.0,1
1,1.5,600,1845.0,1,104,1,1,0,0,12.29,291612.0,0
1,1.5,1098,2399.0,1,30,1,1,0,0,6.78,395384.0,0
4,4.0,2488,6190.0,1,87,1,0,0,0,21.77,610534.0,0
3,4.0,2875,4338.0,3,36,0,1,0,0,16.93,720597.0,0
4,4.0,2964,2110.0,2,88,0,1,0,1,10.71,743614.0,0
4,4.5,2739,7011.0,2,83,1,0,0,0,13.55,720768.0,0
3,3.0,1444,4011.0,1,84,1,0,0,0,18.11,492942.0,0
5,5.0,3282,4183.0,1,52,0,1,0,1,8.48,961629.0,1
4,4.0,3043,2110.0,3,41,1,0,0,0,18.49,766779.0,0
3,4.0,1658,2621.0,3,105,1,0,0,1,5.77,567679.0,0
4,4.5,3347,2166.0,2,4,0,1,1,1,1.32,928306.0,1
5,5.0,4166,4325.0,2,41,1,0,0,1,2.16,1129760.0,1
6,5.0,4177,5860.0,1,38,1,0,1,0,18.98,1079647.0,1
3,3.0,2055,1619.0,1,59,1,1,0,1,13.25,609800.0,0
3,3.0,1498,2458.0,2,54,1,0,1,1,3.24,615835.0,0
4,5.0,3558,1617.0,2,115,1,1,1,0,28.9,898249.0,1
3,3.0,2075,4240.0,1,38,1,0,0,0,17.01,575809.0,0
5,5.0,4170,4210.0,1,19,0,1,0,1,3.2,1121040.0,1
2,2.0,2055,1532.0,2,102,1,1,0,1,2.43,700990.0,0
6,5.0,4237,9044.0,1,86,0,1,0,1,2.84,1207958.0,1
4,5.0,2836,6485.0,3,36,0,1,0,0,22.52,702930.0,0
3,4.0,2131,12473.0,1,65,1,0,0,1,6.37,772708.0,0
4,4.5,2688,4308.0,1,18,1,1,1,0,15.03,681121.0,0
5,5.0,3605,3712.0,2,69,1,0,0,0,6.08,994652.0,1
4,4.0,2863,2677.0,1,74,1,1,0,1,3.31,811314.0,1
3,4.0,2484,2686.0,1,33,1,1,0,1,13.13,872017.0,1
2,2.0,1863,4833.0,2,55,1,1,0,1,6.48,655965.0,0
3,3.5,2094,2519.0,2,22,0,1,0,1,4.51,628430.0,0
3,3.5,2230,6932.0,2,35,0,1,0,1,3.5,688216.0,0
3,3.5,1845,9834.0,1,70,1,0,1,0,13.25,613760.0,0
3,3.0,2611,2040.0,2,97,1,0,1,1,8.95,737691.0,0
6,5.0,4033,4284.0,1,42,1,0,0,1,8.52,1160629.0,1
5,5.0,2856,2998.0,2,4,1,0,1,0,12.13,746865.0,0
3,3.5,2304,2579.0,2,56,1,1,0,0,9.94,684706.0,0
4,4.5,2913,12372.0,1,123,1,0,0,1,2.01,1006482.0,1
3,3.5,2417,3613.0,1,66,1,1,0,0,17.7,681299.0,0
5,5.0,3738,2662.0,2,40,1,0,0,1,3.63,1074815.0,1
3,4.0,2434,1779.0,1,122,1,1,0,0,20.44,577446.0,0
4,4.0,3434,4305.0,2,32,1,0,0,0,15.76,899108.0,1
4,4.0,3046,4036.0,1,6,0,0,1,1,2.94,898616.0,1
3,3.0,2586,4919.0,1,76,1,1,0,0,10.13,669264.0,0
3,3.0,2518,2497.0,1,111,1,1,0,0,17.69,677352.0,0
5,5.0,3719,3619.0,2,47,0,0,0,1,3.58,1036584.0,1
5,5.0,3392,1603.0,1,113,1,0,0,1,1.77,986427.0,1
1,1.5,664,1629.0,2,66,1,0,0,1,13.51,250000.0,0
5,5.0,3656,8599.0,1,68,1,1,0,0,19.24,931099.0,1
4,5.0,3944,6192.0,1,27,1,0,0,1,4.54,1100157.0,1
4,5.0,2820,3953.0,2,96,0,0,0,1,2.98,862928.0,1
3,3.0,1616,1910.0,1,66,0,0,0,1,7.9,571114.0,0
3,3.0,2930,7414.0,2,5,1,0,1,1,0.5,854111.0,1
4,4.0,2830,3277.0,2,34,1,1,0,1,3.29,768896.0,0
4,4.5,3143,5169.0,2,49,0,1,0,1,10.63,991802.0,1
4,4.0,2374,15827.0,1,93,1,0,0,1,6.16,833671.0,1
3,3.0,2400,1515.0,2,33,1,1,0,0,1.55,690089.0,0
4,4.5,3566,1726.0,2,71,1,1,0,1,6.92,1042746.0,1
3,3.0,1571,4207.0,2,24,1,0,0,1,8.82,550304.0,0
3,3.0,2594,4107.0,2,114,1,1,0,0,17.4,644918.0,0
2,2.0,1143,3850.0,1,10,1,1,1,1,4.92,566884.0,0
4,4.5,3721,8325.0,3,44,1,1,0,1,6.39,1097062.0,1
4,4.5,4067,2471.0,2,11,1,1,0,1,4.18,1163216.0,1
2,2.5,2774,5959.0,1,3,1,1,1,1,2.78,779358.0,0
